0.208599755,0
0.214964119,0
0.221000281,0
0.226691833,0
0.232022363,0
0.236975462,0
0.24153472,0
0.245683727,0
0.249406073,0
0.252685347,0
0.255505141,0
0.255505141,0
0.257849042,0
0.259700643,0
0.261043531,0
0.261861299,0
0.262137535,0
0.261844392,0
0.260976927,0
0.25955309,0
0.257590826,0
0.255108084,0
0.252122811,0
0.248652955,0
0.244716462,0
0.240331282,0
0.235515361,0
0.230286646,0
0.224663085,0
0.218662627,0
0.212303218,0
0.205602805,0
0.198579337,0
0.191250761,0
0.183635025,0
0.175750075,0
0.16761386,0
0.159244327,0
0.150659424,0
0.141877098,0
0.132915296,0
0.123791967,0
0.114525057,0
0.105132515,0
0.0956322874,0
0.0860423222,0
0.0763805669,0
0.066664969,0
0.056913476,0
0.0471440355,0
0.037374595,0
0.027623102,0
0.017907504,0
0.00824574872,0
-0.00134421647,0
-0.010844444,0
-0.0202369863,0
-0.0295038959,0
-0.0386272253,0
-0.0475890268,0
-0.056371353,0
-0.0649562563,0
-0.0733257893,0
-0.0814620043,0
-0.0893469538,0
-0.0969626904,0
-0.104291266,0
-0.111314734,0
-0.118015147,0
-0.124374556,0
-0.130375015,0
-0.135998575,0
-0.14122729,0
-0.146043211,0
-0.150428392,0
-0.154364884,0
-0.15783474,0
-0.160820013,0
-0.163302755,0
-0.165265019,0
-0.166688857,0
-0.167556321,0
